Acceleration;Braking;Steering;Clutch;Gear; Gear; SpeedX;TrackPosition;Angle;Track_1;Track_2;Track_3;Track_4;Track_5;Track_6;Track_7;Track_8;Track_9;Track_10;Track_11;Track_12;Track_13;Track_14;Track_15;Track_16;Track_17;Track_18;Track_19
0.9880217909812927;0.0;0.1501232087612152;0.0;4;4;193.163;0.436887;0.00602991;337.874;350.748;448.112;6.137;115.933;193.778;800.873;622.255;505.515;480.079;45.611;374.033;298.094;244.283;205.735;140.103;109.478;889.061;862.147
0.9857445955276489;0.0;0.15076573193073273;0.0;4;4;193.352;0.429488;0.00774271;342.317;355.535;454.764;623.756;118.566;200.468;800.626;621.314;504.182;478.678;454.648;372.435;29.649;242.767;204.337;139.139;108.787;884.127;857.717
0.9854759573936462;0.0;0.15130813419818878;0.0;4;4;193.523;0.421866;0.00889713;346.895;360.409;461.393;633.577;121.044;206.027;801.688;621.448;503.728;478.104;453.966;371.438;295.316;24.156;203.166;138.247;108.126;879.178;853.151
0.9852606654167175;0.0;0.15183456242084503;0.0;4;4;193.722;0.413958;0.00993854;351.643;365.455;468.222;643.659;123.583;21.131;803.057;621.837;503.476;477.719;453.463;370.579;294.238;240.422;202.047;137.348;107.453;874.078;848.415
0.9830021262168884;0.0;0.1524803787469864;0.0;4;4;193.919;0.405745;0.0115674;356.577;370.757;475.563;654.749;126.436;217.915;803.185;621.198;502.389;476.547;452.219;369.149;292.757;239.002;200.724;136.331;106.713;868.674;8.435
0.9805653095245361;0.0;0.1531493216753006;0.0;4;4;194.087;0.397312;0.0133117;361.646;376.216;483.164;6.663;129.307;224.872;803.104;620.392;501.167;47.525;450.858;367.633;291.221;237.544;199.379;135.286;10.595;863.117;838.457
0.9812727570533752;0.0;0.15364520251750946;0.0;4;4;194.275;0.388613;0.0142797;36.687;381.762;490.662;677.385;13.172;229.809;804.854;621.096;501.168;475.104;450.578;366.945;290.269;236.502;198.335;134.371;105.227;857.559;833.247
0.9800878167152405;0.0;0.15422698855400085;0.0;4;4;194.473;0.379592;0.0156434;372.292;387.559;498.623;689.347;134.315;235.787;805.758;621.096;500.599;47.442;449.792;365.869;289.044;235.269;197.153;13.34;104.452;851.723;82.785
0.9762325882911682;0.0;0.15492889285087585;0.0;4;4;194.669;0.370291;0.0175355;377.885;393.597;507.079;70.231;137.165;243.332;805.522;620.159;499.269;473.021;448.332;36.428;287.462;233.787;195.797;132.361;103.618;84.562;822.293
0.9750748872756958;0.0;0.15554489195346832;0.0;4;4;194.826;0.360734;0.0190747;383.631;399.761;515.612;715.128;139.772;249.892;806.161;619.939;49.852;472.169;44.739;363.087;286.161;232.506;194.588;131.388;102.801;839.435;816.579
0.9761418104171753;0.0;0.15602347254753113;0.0;4;4;195.02;0.350858;0.0201066;389.567;406.075;524.198;727.232;142.045;254.736;808.025;620.734;498.591;472.089;447.171;362.445;285.244;231.494;193.572;13.05;102.026;833.154;810.668
0.9732780456542969;0.0;0.15666316449642181;0.0;4;4;195.215;0.340654;0.0218146;395.705;412.679;533.369;74.001;144.681;261.902;808.388;620.289;497.657;47.106;446.062;361.123;283.855;230.154;192.325;129.518;101.207;826.548;804.572
0.9595716595649719;0.0;0.15739333629608154;0.0;4;4;195.385;0.330168;0.0238717;402.018;419.513;54.266;753.037;147.495;270.641;807.992;619.217;496.218;469.559;444.507;359.465;282.234;228.657;190.968;128.494;100.372;819.712;798.314
0.9614266157150269;0.0;0.15787819027900696;0.0;4;4;195.553;0.319396;0.0250834;408.496;426.423;551.407;764.836;149.737;275.969;809.641;619.832;496.143;469.339;444.159;358.726;281.254;227.608;189.932;127.611;996.092;812.933;791.871
0.9660302400588989;0.0;0.15824520587921143;0.0;4;4;195.733;0.308319;0.0257519;415.149;433.289;559.867;776.013;151.705;279.599;812.179;621.181;496.658;469.676;444.331;358.381;280.547;226.751;189.035;126.788;98.879;806.281;785.239
0.970045804977417;0.0;0.1586069017648697;0.0;4;4;195.908;0.297256;0.0243564;421.774;440.042;568.179;786.999;153.646;283.211;814.637;622.473;497.128;469.972;444.463;358.007;279.824;225.888;188.138;125.973;981.574;799.727;778.574
0.97503262758255;0.0;0.15890604257583618;0.0;4;4;196.067;0.28643;0.0228438;428.258;446.623;576.213;797.506;155.422;28.593;817.468;624.074;497.857;470.511;444.828;357.814;27.923;225.117;187.311;125.195;974.609;793.339;772.049
0.9817510843276978;0.0;0.15902718901634216;0.0;4;4;196.234;0.275866;0.0208316;434.578;452.969;58.374;80.698;156.775;285.988;821.611;626.774;499.481;471.892;445.981;358.222;279.057;224.645;18.67;124.516;968.196;787.202;765.678
0.9881075024604797;0.0;0.15901362895965576;0.0;4;4;196.398;0.265587;0.0184228;440.726;459.074;590.799;815.557;157.779;284.164;826.788;630.347;501.817;473.948;447.771;359.117;279.223;224.411;186.263;12.392;962.262;781.316;759.476
0.9905617833137512;0.0;0.15893486142158508;0.0;4;4;196.563;0.255666;0.0158494;446.658;464.931;597.456;823.459;158.571;281.615;832.466;634.355;50.452;476.349;449.886;360.268;279.571;224.311;185.928;123.378;95.669;775.674;75.349
0.9941808581352234;0.0;0.15885376930236816;0.0;4;4;196.729;0.246117;0.0133543;452.373;470.559;603.822;830.969;159.298;279.271;838.099;638.351;507.228;478.759;452.013;361.434;27.994;224.232;185.614;122.857;951.334;770.247;747.734
0.9963611960411072;0.0;0.15878336131572723;0.0;4;4;196.894;0.236979;0.0110009;45.784;475.939;609.902;838.123;159.994;277.279;843.531;642.202;509.838;481.081;454.061;36.255;280.287;224.148;185.305;122.354;946.184;765.049;74.223
0.9976812601089478;0.0;0.15872430801391602;0.0;4;4;197.06;0.228246;0.00875497;463.071;481.084;615.708;844.964;160.665;275.608;848.744;645.895;512.332;483.299;456.015;36.361;280.607;224.055;184.998;121.867;941.225;760.074;736.974
0.99803626537323;0.0;0.1586841195821762;0.0;4;4;197.229;0.219912;0.00668979;468.063;485.997;621.269;85.154;161.336;274.323;853.635;649.347;514.647;485.352;457.817;364.566;280.866;223.932;184.679;12.139;93.643;755.312;731.964
0.9986602663993835;0.0;0.15866854786872864;0.0;4;4;197.399;0.211978;0.00483394;47.282;490.688;626.602;857.896;162.029;273.452;858.131;652.486;516.729;487.187;459.419;365.386;281.044;223.762;184.337;120.919;931.784;750.756;727.196
0.9990837574005127;0.0;0.15864577889442444;0.0;4;4;197.568;0.204447;0.00304818;477.335;495.131;631.637;863.867;162.658;27.259;86.254;655.578;518.785;489.005;46.101;366.206;281.236;223.616;18.402;120.474;927.387;746.437;722.672
0.9991939663887024;0.0;0.15861058235168457;0.0;4;4;197.739;0.197286;0.00128865;481.628;499.348;636.385;869.456;163.218;271.659;86.694;658.683;52.087;490.852;462.634;367.064;281.467;223.504;183.736;120.056;923.225;742.337;718.372
0.9994503259658813;0.0;0.15856371819972992;0.0;4;4;197.912;0.190514;-4,12E+01;485.692;503.327;640.835;874.642;163.709;270.674;871.318;661.789;522.973;492.722;46.428;367.953;281.732;223.426;183.487;119.667;919.319;738.466;714.308
0.9995251297950745;0.0;0.15849502384662628;0.0;4;4;198.083;0.18411;-0.00210261;489.536;507.075;644.978;879.391;164.103;269.513;875.791;665.001;525.176;494.691;466.023;368.929;282.069;22.341;183.286;119.313;915.687;734.824;710.468
0.9996931552886963;0.0;0.15838845074176788;0.0;4;4;198.253;0.178075;-0.00389361;493.158;510.577;648.774;8.836;16.436;26.8;880.563;668.484;52.762;496.889;467.986;370.082;28.254;223.493;183.167;119.006;912.383;731.425;70.685
0.9997520446777344;0.0;0.15824909508228302;0.0;4;4;198.425;0.172401;-0.00574017;496.567;513.849;652.235;887.301;164.489;266.214;885.589;672.205;530.275;499.293;470.146;371.399;283.132;223.671;183.119;118.741;909.396;728.259;703.452
0.999846875667572;0.0;0.15809249877929688;0.0;4;4;198.596;0.167076;-0.0075767;49.977;516.902;65.541;890.603;164.536;264.324;890.712;676.031;533.036;501.797;472.406;372.803;283.799;223.907;183.122;11.851;906.669;725.309;700.266
0.9998825788497925;0.0;0.15790323913097382;0.0;4;4;198.765;0.162125;-0.00948167;502.748;519.711;658.242;893.373;164.456;26.218;896.115;680.117;536.027;504.525;474.881;374.384;284.598;224.245;183.203;118.325;90.427;722.604;697.305
0.9999130964279175;0.0;0.1576838493347168;0.0;4;4;198.933;0.157519;-0.0114734;505.524;522.295;660.753;895.664;164.257;25.982;901.799;684.467;539.254;507.481;47.757;376.143;285.528;224.683;183.363;118.184;902.186;720.128;694.556
0.9999508857727051;0.0;0.1572411060333252;0.0;4;4;199.103;0.153269;-0.0134676;508.086;524.657;662.968;897.534;163.971;257.369;90.762;688.957;542.614;510.569;480.393;378.014;286.551;225.192;18.358;118.081;900.381;717.875;692.021
0.9999648928642273;0.0;0.15638069808483124;0.0;4;4;199.27;0.149373;-0.0154502;510.439;526.798;664.899;899.007;163.614;254.875;913.537;693.555;546.085;513.764;48.332;379.982;287.652;225.765;183.849;118.012;898.847;715.843;689.702
0.9999756813049316;0.0;0.15547314286231995;0.0;4;4;199.437;0.145861;-0.0175056;512.564;528.693;666.493;899.989;163.146;252.218;919.704;698.393;549.777;517.172;486.452;382.122;288.883;226.438;184.198;117.989;897.649;714.061;687.619
0.9999834895133972;0.0;0.1659369021654129;0.0;4;4;199.604;0.142703;-0.0195723;514.481;530.368;667.797;900.562;162.603;249.507;926.005;703.371;553.606;520.715;489.718;384.378;290.208;227.186;184.608;118.004;896.732;712.502;685.748
0.9999914169311523;0.0;0.16471882164478302;0.0;4;4;199.768;0.139928;-0.0216274;516.168;531.806;6.688;900.719;161.985;246.755;932.406;708.462;557.553;52.438;493.101;386.742;291.625;228.005;185.076;118.058;896.112;711.184;684.111
0.9999945163726807;0.0;0.16342848539352417;0.0;4;4;199.929;0.137522;-0.0237699;517.638;533.006;669.461;900.368;16.125;243.826;939.157;713.882;561.794;528.323;496.753;38.933;293.206;228.949;185.639;118.163;895.849;710.114;6.827
0.9999966621398926;0.0;0.16207614541053772;0.0;4;4;200.089;0.135508;-0.0260086;518.877;533.952;669.773;899.499;160.403;240.739;946.229;719.606;566.313;532.538;500.669;392.133;29.495;230.016;186.297;11.832;895.947;709.306;681.526
0.9999979734420776;0.0;0.16071180999279022;0.0;4;4;200.25;0.133878;-0.0282466;519.887;534.666;669.779;898.213;159.484;23.763;953.434;725.478;570.979;536.897;504.727;395.068;296.803;231.166;187.022;11.852;896.355;708.744;680.588
0.9999988079071045;0.0;0.15935546159744263;0.0;4;4;200.409;0.132632;-0.0304554;52.067;535.143;669.507;896.557;158.514;234.537;960.696;731.427;575.735;541.351;508.878;398.095;298.735;232.383;187.802;118.757;897.059;708.417;679.883
0.9999992847442627;0.0;0.15798674523830414;0.0;4;4;200.567;0.131775;-0.0327027;521.223;535.381;668.916;894.475;157.468;231.403;968.122;737.545;580.664;545.974;513.196;401.269;300.788;233.696;188.659;119.039;898.095;708.345;679.414
0.9999995827674866;0.0;0.15663130581378937;0.0;4;4;200.727;0.131292;-0.0349364;521.553;535.393;66.805;892.033;156.375;228.279;97.561;743.755;585.688;550.695;517.616;404.541;302.924;235.078;189.574;119.359;899.414;708.506;679.175
0.9999997615814209;0.0;0.15532727539539337;0.0;4;4;200.887;0.131193;-0.0370779;521.655;535.181;66.694;889.318;155.264;22.526;982.974;749.878;590.674;555.385;52.201;407.818;305.083;236.489;190.519;119.707;900.985;708.892;679.163
0.9999998807907104;0.0;0.15404793620109558;0.0;4;4;201.046;0.131493;-0.0391829;521.518;534.729;665.548;886.248;15.411;222.259;99.034;756.036;595.715;560.133;526.466;411.167;307.313;237.963;191.519;120.093;902.851;709.525;679.396
0.9999999403953552;0.0;0.15279237926006317;0.0;4;4;201.205;0.132179;-0.0412774;52.115;534.045;663.878;882.836;152.912;219.276;997.722;762.237;600.815;564.948;530.996;414.589;309.614;239.501;192.572;120.516;905.013;710.399;679.865
0.9999999403953552;0.0;0.15158525109291077;0.0;4;4;201.366;0.133252;-0.043287;520.551;533.136;661.962;879.137;151.696;216.357;100.499;768.365;605.879;569.733;535.504;418.026;311.945;241.072;193.661;120.968;907.431;711.502;680.565
1.0;0.0;0.1504264622926712;0.0;4;4;201.527;0.134725;-0.0452042;519.713;531.998;659.792;875.152;150.458;213.502;101.211;774.403;610.892;574.478;539.979;421.457;314.297;242.673;194.782;121.451;910.111;712.841;681.504
1.0;0.0;0.14929133653640747;0.0;4;4;201.687;0.136574;-0.0471122;518.651;530.627;657.347;87.084;149.181;210.646;101.925;780.474;615.962;579.287;544.521;424.962;31.672;24.434;195.959;121.972;913.084;714.418;682.674
1.0;0.0;0.14818814396858215;0.0;4;4;201.85;0.138807;-0.0489793;517.357;529.033;65.465;866.209;147.867;207.804;102.636;786.548;621.058;584.123;549.097;42.852;31.92;24.606;197.186;122.527;916.337;716.228;684.073
1.0;0.0;0.14713440835475922;0.0;4;4;202.012;0.141421;-0.0507503;515.833;527.216;651.712;861.312;146.537;205.017;103.331;792.506;626.084;58.89;553.625;432.063;321.692;247.804;19.844;123.111;919.842;718.268;685.701
1.0;0.0;0.14610379934310913;0.0;4;4;202.175;0.144414;-0.0524971;514.082;525.174;648.504;856.083;145.165;202.217;104.028;798.507;631.168;593.738;558.215;435.678;324.258;249.613;199.751;123.733;923.645;72.054;68.756
1.0;0.0;0.14509136974811554;0.0;4;4;202.338;0.147789;-0.0542519;512.103;5.229;645.027;850.514;143.745;199.392;104.73;804.577;636.335;598.667;562.897;439.387;32.691;251.497;201.124;124.396;927.753;723.058;689.648
1.0;0.0;0.14411094784736633;0.0;4;4;202.503;0.151527;-0.0559564;509.904;520.413;641.303;844.649;142.294;196.572;105.428;810.644;641.522;603.617;567.608;443.141;329.617;253.434;202.546;125.094;932.136;725.797;691.959
1.0;0.0;0.1431616097688675;0.0;4;4;202.667;0.15564;-0.0576127;507.484;517.705;637.325;838.475;14.081;193.754;106.124;816.706;646.726;608.591;57.235;446.943;332.377;255.424;204.016;125.827;936.797;728.769;694.491
1.0;0.0;0.14222437143325806;0.0;4;4;202.831;0.160105;-0.059303;504.851;51.478;633.084;831.964;139.272;190.893;106.831;822.896;652.065;613.701;577.226;450.871;335.248;257.504;205.559;126.603;941.776;731.973;697.241
1.0;0.0;0.1413055956363678;0.0;4;4;202.996;0.164948;-0.0609925;501.993;511.627;628.571;825.109;137.688;187.995;107.547;829.185;657.512;618.918;582.209;454.909;338.216;259.666;20.717;127.423;947.068;735.419;70.022
1.0;0.0;0.12105020880699158;0.0;4;4;203.161;0.170133;-0.0626328;498.929;508.274;62.383;81.799;136.076;185.109;108.259;835.458;662.966;624.149;587.213;458.982;341.231;261.877;208.827;128.275;952.621;739.077;703.404
1.0;0.0;0.04555132985115051;0.0;4;4;203.331;0.175659;-0.0641797;495.656;504.723;618.891;810.664;134.462;182.276;40.124;841.563;668.295;629.269;592.114;46.3;344.232;264.094;21.05;12.915;958.384;742.937;706.792
1.0;0.0;0.04393889009952545;0.0;4;4;203.525;0.181427;-0.0649614;492.212;501.108;614.153;803.982;133.114;180.047;365.587;845.652;671.904;63.275;595.464;465.819;346.424;265.783;211.825;129.908;963.691;746.762;710.295
1.0;0.0;0.04356086626648903;0.0;4;4;203.741;0.18735;-0.0643499;488.631;497.543;609.951;798.651;132.261;178.881;359.699;846.081;672.373;633.238;595.974;466.415;347.095;266.465;212.476;130.424;967.941;750.352;713.829
1.0;0.0;0.04395194724202156;0.0;4;4;203.964;0.193395;-0.0626445;484.941;494.013;60.616;794.344;131.788;178.521;366.093;843.643;670.384;631.382;594.258;465.275;346.576;266.357;212.596;130.749;971.353;753.754;717.389
1.0;0.0;0.045067235827445984;0.0;4;4;204.193;0.199509;-0.0601933;48.119;490.517;602.666;790.778;131.585;178.744;391.184;839.188;666.668;627.884;590.981;46.292;345.225;265.692;212.342;130.937;97.416;757.014;720.958
1.0;0.0;0.12038473784923553;0.0;4;4;204.428;0.205645;-0.0572119;477.417;487.062;599.388;78.774;131.573;179.391;108.02;833.369;661.795;62.328;586.663;459.758;34.332;264.657;211.835;13.103;976.526;76.016;724.525
1.0;0.0;0.14042547345161438;0.0;4;4;204.644;0.211815;-0.0546358;473.637;483.545;595.886;784.197;131.398;179.705;107.486;828.671;657.899;619.617;583.236;457.296;34.19;263.944;211.544;131.203;979.268;763.423;728.131
1.0;0.0;0.14038413763046265;0.0;4;4;204.841;0.218096;-0.0535595;469.835;4.798;591.587;778.915;130.631;178.763;107.399;827.941;657.399;619.185;582.879;457.233;34.213;264.338;212.008;131.663;983.367;767.122;731.865
1.0;0.0;0.12020062655210495;0.0;4;4;205.03;0.22451;-0.0539167;46.599;475.824;586.528;771.969;129.301;176.632;107.74;830.976;660.117;621.822;58.543;459.443;343.927;265.787;213.192;132.398;988.784;771.236;735.733
1.0;0.0;0.044224873185157776;0.0;4;4;205.22;0.231;-0.0551784;462.123;471.712;580.997;764.002;127.628;173.786;373.675;836.442;664.917;626.441;589.865;463.125;346.739;267.923;214.843;133.314;995.053;775.626;73.968
1.0;0.0;0.042641256004571915;0.0;4;4;205.429;0.237485;-0.0560308;458.248;467.644;575.662;75.648;126.117;17.13;345.642;840.864;668.827;630.213;593.496;466.181;349.125;26.977;216.302;134.157;100.099;779.916;743.611
1.0;0.0;0.04209856688976288;0.0;4;4;205.65;0.243856;-0.0556226;454.408;463.776;570.997;750.417;125.095;169.836;33.8;841.865;669.805;631.187;594.474;467.158;350.072;27.065;217.098;134.746;100.571;783.824;747.423
1.0;0.0;0.04220049828290939;0.0;4;4;205.875;0.250109;-0.0542469;450.615;460.074;566.844;745.445;124.434;16.912;33.917;840.306;668.587;630.076;593.466;466.582;34.994;270.797;217.392;135.141;10.095;787.416;751.125
1.0;0.0;0.04278425872325897;0.0;4;4;206.103;0.25622;-0.0521839;446.892;456.524;563.086;741.291;124.036;168.943;347.636;836.941;665.825;627.489;591.061;464.905;349.045;270.423;217.324;135.391;101.257;790.755;754.718
1.0;0.0;0.04377935826778412;0.0;4;4;206.333;0.262169;-0.0497317;44.326;453.116;559.621;737.687;123.806;169.112;366.547;83.25;662.148;62.403;587.827;462.583;347.692;269.734;217.033;135.549;101.517;793.893;7.582
1.0;0.0;0.13940247893333435;0.0;4;4;206.565;0.267899;-0.047061;439.761;449.863;556.416;73.452;123.695;169.522;107.319;827.453;657.958;62.008;584.125;459.888;346.074;268.855;216.605;135.641;101.738;796.838;761.548
1.0;0.0;0.13959698379039764;0.0;4;4;206.772;0.273491;-0.0452898;436.365;446.604;552.901;73.055;123.279;169.265;107.014;824.782;655.782;618.049;582.242;458.603;345.419;268.616;216.609;13.589;102.028;799.919;764.845
1.0;0.0;0.13919158279895782;0.0;4;4;206.96;0.279106;-0.045505;432.997;443.124;548.489;724.518;122.137;167.457;107.303;827.314;658.025;620.219;584.341;460.411;34.689;269.811;217.593;136.514;102.493;803.496;768.225
1.0;0.0;0.04229119047522545;0.0;4;4;207.141;0.28478;-0.0472023;429.623;439.467;543.404;716.978;120.476;164.552;340.061;833.703;663.546;625.507;589.391;464.518;34.995;272.079;219.312;137.421;103.091;807.469;77.169
1.0;0.0;0.04056354984641075;0.0;4;4;207.343;0.290375;-0.0487657;426.294;435.875;538.452;709.686;118.893;161.827;317.169;839.775;668.799;630.541;594.204;46.844;352.881;274.259;22.097;138.302;103.673;811.369;775.107
1.0;0.0;0.03990667313337326;0.0;4;4;207.558;0.295769;-0.0487599;423.053;432.559;53.432;704.143;11.789;160.308;309.635;841.711;670.524;632.218;595.832;469.874;354.085;275.266;221.818;138.864;104.103;814.756;778.347
1.0;0.0;0.03990762680768967;0.0;4;4;207.776;0.301025;-0.0476761;419.873;429.433;530.754;699.804;117.283;159.606;30.931;840.722;669.756;631.517;595.203;469.541;354.064;275.439;222.092;139.201;104.423;817.784;781.467
1.0;0.0;0.04038691520690918;0.0;4;4;207.999;0.306117;-0.0458004;416.777;426.482;52.764;696.382;116.971;159.502;314.335;837.628;667.194;62.911;592.955;46.794;353.158;275.007;221.946;139.369;104.659;820.509;784.459
0.9999999403953552;0.0;0.041238680481910706;0.0;4;4;208.223;0.310994;-0.0433905;413.802;423.712;5.249;693.668;116.872;159.833;324.732;833.129;663.435;625.563;589.625;465.493;351.657;274.163;221.508;139.415;104.832;822.975;787.306
0.9999998807907104;0.0;0.04240753874182701;0.0;4;4;208.448;0.315664;-0.0407026;41.095;421.098;522.433;69.143;116.909;160.438;342.858;827.865;659.028;621.399;58.571;462.586;349.831;273.089;220.905;139.387;104.963;82.524;790.025
0.9999997019767761;0.0;0.1389421820640564;0.0;4;4;208.674;0.320015;-0.0378964;40.829;418.692;520.256;689.637;117.052;161.246;106.74;822.231;654.307;616.938;581.516;459.451;347.834;271.885;220.201;139.304;105.058;827.275;792.554
0.9999995231628418;0.0;0.13918648660182953;0.0;4;4;208.874;0.324221;-0.0361326;405.739;41.627;517.744;686.962;116.856;161.317;106.413;819.328;651.893;614.667;57.939;457.918;346.933;271.414;219.995;139.405;105.235;82.948;795.029
0.9999995827674866;0.0;0.13881556689739227;0.0;4;4;209.057;0.328382;-0.0364909;403.248;413.672;514.374;68.226;115.927;159.798;106.722;821.947;654.136;616.814;581.446;45.962;348.252;272.448;220.822;139.903;105.595;832.173;797.537
0.9999997019767761;0.0;0.041467711329460144;0.0;4;4;209.232;0.332581;-0.0383935;400.754;410.899;510.351;676.076;114.479;157.176;328.108;828.555;659.746;622.161;586.528;463.665;351.191;274.578;222.406;140.695;106.094;835.266;800.113
0.9999998211860657;0.0;0.039794307202100754;0.0;4;4;209.427;0.336695;-0.04017;398.311;408.199;506.455;670.124;113.106;154.722;306.358;83.488;665.118;627.283;591.396;467.546;354.016;27.663;223.931;141.461;106.578;838.282;802.637
0.9999998211860657;0.0;0.03921342268586159;0.0;4;4;209.634;0.340584;-0.0402994;395.979;40.579;503.404;665.964;112.325;153.507;299.845;836.877;666.822;628.916;592.963;468.858;355.058;277.463;224.614;14.189;106.899;840.752;804.976
0.9999997615814209;0.0;0.039310287684202194;0.0;4;4;209.845;0.344289;-0.039294;393.736;403.601;500.958;663.062;111.957;153.137;300.735;83.581;665.929;628.079;592.187;468.343;354.828;277.429;224.692;142.079;10.71;842.822;80.717
0.9999995827674866;0.0;0.03989896923303604;0.0;4;4;210.06;0.347799;-0.0374784;391.602;40.161;49.898;6.611;111.887;153.379;307.309;832.586;663.205;625.504;589.761;466.541;353.704;276.779;22.434;142.093;107.214;844.567;809.224
0.9999991059303284;0.0;0.04088693484663963;0.0;4;4;210.276;0.351125;-0.0351079;389.571;399.784;497.359;659.836;112.032;154.064;320.123;827.906;659.252;62.176;586.233;463.876;351.977;275.712;223.696;141.984;107.265;846.064;811.154
0.9999979138374329;0.0;0.06148097664117813;0.0;4;4;210.494;0.35422;-0.0324514;387.677;398.125;496.033;659.073;11.232;155.041;344.449;822.441;654.638;617.387;582.109;46.075;349.921;274.414;222.884;141.798;107.272;84.735;812.941
0.9999954104423523;0.0;0.13878758251667023;0.0;4;4;210.707;0.357066;-0.030025;385.938;3.966;494.811;658.364;112.587;155.954;106.293;817.523;650.488;613.451;578.398;457.933;34.807;273.245;222.151;141.631;10.728;848.531;814.592
0.9999935030937195;0.0;0.13890141248703003;0.0;4;4;210.896;0.359805;-0.0289402;384.282;395.015;493.116;656.494;112.416;155.911;106.144;816.103;649.268;612.299;577.315;457.146;347.609;273.013;222.062;141.709;10.74;849.983;816.209
0.9999948740005493;0.0;0.06222040206193924;0.0;4;4;211.068;0.362567;-0.0298016;382.634;393.227;49.062;652.766;111.579;154.419;369.619;819.757;652.307;615.185;580.045;459.301;349.172;274.157;222.923;142.159;107.694;85.192;817.888
0.9999964833259583;0.0;0.06060056760907173;0.0;4;4;211.255;0.365273;-0.0312102;381.026;391.423;48.796;648.624;110.585;152.589;326.274;824.792;656.502;619.164;583.811;462.248;351.281;275.669;224.036;142.705;108.032;853.954;819.543
0.9999969601631165;0.0;0.04039229080080986;0.0;4;4;211.45;0.367808;-0.0318325;379.512;389.799;485.746;645.388;109.887;151.384;31.412;827.781;658.975;621.509;586.032;463.999;352.556;276.607;224.749;143.087;108.288;855.691;821.082
0.9999964237213135;0.0;0.04021736606955528;0.0;4;4;211.652;0.370168;-0.0314963;37.809;388.372;484.045;643.209;109.534;150.897;311.896;828.261;659.328;621.842;586.347;46.427;352.806;276.843;224.972;14.327;108.445;857.087;822.491
0.9999944567680359;0.0;0.06015389785170555;0.0;4;4;211.857;0.372355;-0.0302157;376.762;387.144;482.853;642.079;109.528;151.133;318.604;826.177;657.525;620.127;584.724;46.304;352.014;276.365;224.696;143.252;108.503;858.139;823.773
0.9999904036521912;0.0;0.06081165745854378;0.0;4;4;212.06;0.3744;-0.0286088;375.516;386.032;4.819;641.398;109.655;151.643;331.055;823.226;654.992;617.719;582.445;461.298;350.864;275.639;224.246;143.158;108.521;859.021;824.962
0.9999839067459106;0.0;0.0615495890378952;0.0;4;4;212.261;0.376289;-0.027101;374.367;385.006;481.021;640.775;109.778;152.126;349.353;820.537;652.675;615.513;580.358;459.698;349.804;27.497;223.828;143.071;108.536;859.837;826.064
0.9999740719795227;0.0;0.138444721698761;0.0;4;4;212.461;0.378006;-0.0257485;373.322;384.071;480.214;640.197;109.883;15.256;106.524;818.198;650.649;613.582;57.853;458.293;348.872;274.379;22.346;142.995;108.551;860.582;827.065
0.9999693036079407;0.0;0.13841550052165985;0.0;4;4;212.638;0.379659;-0.0253675;372.327;383.087;479.078;638.795;109.681;152.311;106.565;818.367;650.716;613.638;578.574;458.326;348.926;274.455;22.355;143.095;108.648;86.152;82.805
0.9999776482582092;0.0;0.060911428183317184;0.0;4;4;212.799;0.38135;-0.0265594;371.324;381.928;477.288;635.906;108.946;150.912;334.414;822.689;654.256;61.698;581.723;460.747;350.621;275.646;224.413;143.499;108.888;862.866;829.091
0.9999848008155823;0.0;0.04014759510755539;0.0;4;4;212.976;0.383077;-0.0280292;370.302;380.725;475.366;632.738;108.121;149.333;312.535;827.771;658.436;620.933;585.448;463.617;352.625;277.049;225.422;143.962;109.157;864.308;830.159
0.9999849200248718;0.0;0.039695508778095245;0.0;4;4;213.169;0.384644;-0.0283058;369.365;379.733;474.044;630.838;107.723;148.656;306.677;829.652;659.934;62.234;586.768;464.627;353.346;277.575;22.582;144.179;109.305;865.352;831.105
0.9999784827232361;0.0;0.03999321535229683;0.0;4;4;213.367;0.385996;-0.0273983;368.544;378.981;473.342;630.222;107.746;148.855;310.917;828.401;658.793;621.245;585.722;463.809;352.797;277.231;225.612;14.415;109.331;865.973;831.897
0.999968945980072;0.0;0.06037432327866554;0.0;4;4;213.567;0.387204;-0.025665;367.801;378.394;473.066;630.487;108.061;149.669;324.592;824.969;65.583;618.418;58.304;461.724;351.374;276.289;224.987;143.951;109.273;866.311;832.586
0.9999402165412903;0.0;0.06149514019489288;0.0;4;4;213.764;0.388273;-0.0237792;367.142;37.791;472.969;631.065;108.465;150.667;352.365;821.053;652.461;615.211;579.997;459.358;349.755;275.208;224.261;143.706;109.189;866.516;833.189
0.9998927712440491;0.0;0.13845670223236084;0.0;4;4;213.96;0.389231;-0.0221269;366.553;377.472;472.866;631.541;108.814;151.539;106.65;817.758;649.609;612.493;577.419;457.349;348.376;274.287;223.641;143.497;109.119;866.716;833.734
0.9998612999916077;0.0;0.1385313719511032;0.0;4;4;214.131;0.390119;-0.021493;366.016;376.982;472.413;631.152;108.837;151.687;106.604;817.151;648.997;611.891;576.837;456.869;348.042;274.071;223.508;143.476;109.135;867.122;834.254
0.9998931288719177;0.0;0.061848439276218414;0.0;4;4;214.287;0.391065;-0.0225644;365.457;376.297;471.254;629.166;108.285;150.588;368.769;820.995;652.096;614.806;579.569;458.934;349.455;275.044;224.197;14.378;109.305;86.797;834.842
